1440,Luxury goods,Stefano Gabbana,$2.3 B,Italy
1442,Real estate,Bob Ell,$2.3 B,Australia
1443,"Construction, mining machinery",Xu Shugen,$2.3 B,China
1444,Furniture,Wong Man Li,$2.3 B,Hong Kong
1445,Electronics,Yeung Kin-man,$2.3 B,Hong Kong
1446,WeWork,Adam Neumann,$2.3 B,Israel
1447,Hedge fund,Christopher Rokos,$2.3 B,United Kingdom
1448,"Shipping, airlines",Chang Kuo-Hua,$2.3 B,Taiwan
1449,Soy sauce,Cheng Xue,$2.3 B,China
1450,Private equity,Kenneth Hao,$2.3 B,United States
1450,Private equity,Greg Mondre,$2.3 B,United States
1450,Private equity,Egon Durban,$2.3 B,United States
1453,"Real estate, grains",Stefan Soloviev,$2.3 B,United States
1454,Auto parts,Maria-Elisabeth Schaeffler-Thumann,$2.3 B,Germany
1455,Construction,John Fish,$2.3 B,United States
1456,"Magazines, media",Yvonne Bauer,$2.3 B,Germany
1457,Pharmaceuticals,Wu Yiling,$2.3 B,China
1458,Las Vegas Raiders,Mark Davis,$2.3 B,United States
1459,Precision machinery,Zhang Jingzhang & family,$2.3 B,China
1460,"Oil, investments",Lee Bass,$2.3 B,United States
1461,Banking,Leonard Abess,$2.3 B,United States
1462,"Retail, agribusiness",Brett Blundy,$2.3 B,Australia
1463,Columbia Sportswear,Timothy Boyle,$2.3 B,United States
1464,Wires and cables,Ajay Jaisinghani,$2.3 B,India
1465,Marketing software,Andrew Bialecki,$2.3 B,United States
1466,Paints,Hermanto Tanoko,$2.2 B,Indonesia
1467,Fashion,Tom Ford,$2.2 B,United States
1468,Cables and wires,Ramesh Jaisinghani,$2.2 B,India
1469,Real estate,Jupally Rameshwar Rao,$2.2 B,India
1470,Real Estate,Jonathan Kwok,$2.2 B,Hong Kong
1470,Real estate,Geoffrey Kwok,$2.2 B,Hong Kong
1472,Adhesives,Mrudula Parekh,$2.2 B,India
1473,Pharmaceuticals,George Yancopoulos,$2.2 B,United States
1474,Insurance,Rolf Gerling,$2.2 B,Germany
1475,Greek yogurt,Hamdi Ulukaya,$2.2 B,Turkey
1476,Retail,Michael Ying,$2.2 B,Hong Kong
1477,Technology,Anand Deshpande,$2.2 B,India
1478,Hedge funds,Noam Gottesman,$2.2 B,United States
1479,Casinos,Lim Kok Thay,$2.2 B,Malaysia
1480,Consumer goods,Carl Ferdinand Oetker,$2.2 B,Germany
1480,Consumer goods,Julia Oetker,$2.2 B,Germany
1480,Consumer goods,Alfred Oetker,$2.2 B,Germany
1483,"Construction, media",Olivier Bouygues,$2.2 B,France
1484,Mutual funds,Reinfried Pohl Jr,$2.2 B,Germany
1485,"Construction, media",Martin Bouygues,$2.2 B,France
1486,Infrastructure,P.V. Krishna Reddy,$2.2 B,India
1487,Hedge funds,Henry Swieca,$2.2 B,United States
1488,Cloud computing,Ryan Smith,$2.2 B,United States
1489,Smartphone screens,Lam Wai-ying,$2.2 B,Hong Kong
1490,Fashion retail,Tang Yiu,$2.2 B,Hong Kong
1491,Coca-Cola Israel,David Wertheim,$2.2 B,Israel
1492,Diversified,Enrique Coppel Luken,$2.2 B,Mexico
1493,"Refinery, chemicals",Radik Shaimiev,$2.2 B,Russia
1494,Diversified,Filiz Sahenk,$2.2 B,Turkey
1495,Mutual funds,David Booth,$2.2 B,United States
1496,TV broadcasting,Zygmunt Solorz,$2.2 B,Poland
1497,Banking,Jamie Dimon,$2.2 B,United States
1498,Construction,D. Leopoldo Del Pino,$2.2 B,Spain
1499,TikTok,Liang Rubo,$2.2 B,China
1499,Software,Cameron Adams,$2.2 B,Australia
1501,Oil & gas,Mika Anttonen,$2.2 B,Finland
1502,"Space, energy",Kamal Ghaffarian,$2.2 B,United States
1503,"Refinery, chemicals",Albert Shigaboutdinov,$2.2 B,Russia
1504,Private equity,Lawrence Golub,$2.2 B,United States
1505,Investments,Katarina Martinson,$2.2 B,Sweden
1506,"Refinery, chemicals",Rustem Sulteev,$2.2 B,Russia
1507,Private equity,Joseph Bae,$2.2 B,United States
1508,Clinical trials,Dennis Gillings,$2.2 B,United Kingdom
1509,Logistics,Jim Thompson,$2.2 B,United Kingdom
1510,Energy,Timothy Dunn & family,$2.2 B,United States
1511,Homebuilder,Paul Saville,$2.2 B,United States
1512,Apple,Tim Cook,$2.2 B,United States
1513,Private equity,Alec Gores,$2.2 B,United States
1514,"Hotels, investments",Jennifer Pritzker,$2.2 B,United States
1515,Inherited,Remi Dassault,$2.2 B,France
1515,Inherited,Helena Dassault,$2.2 B,France
1515,Inherited,Natacha Nikolajevic,$2.2 B,France
1518,Banking,Julio Bozano,$2.2 B,Brazil
1519,Private equity,Howard Marks,$2.2 B,United States
1520,Hedge funds,Larry Robbins,$2.2 B,United States
1521,Software,Anthony Casalena,$2.2 B,United States
1522,Department stores,Luciano Hang,$2.2 B,Brazil
1523,Finance,Dermot Desmond,$2.2 B,Ireland
1524,Media,Pier Silvio Berlusconi,$2.2 B,Italy
1525,Media,Marina Berlusconi,$2.2 B,Italy
1526,Airport,Dmitry Kamenshchik,$2.2 B,Russia
1527,Food processing,Barbara Tyson,$2.2 B,United States
1528,Dairy,R.G. Chandramogan,$2.1 B,India
1529,"Pulp and paper, diversified",Boris Zingarevich,$2.1 B,Russia
1530,Diversified,Henry Sy Jr,$2.1 B,Philippines
1531,"Nutella, chocolates",Maria Franca Fissolo,$2.1 B,Italy
1532,Cargill,Alexandra Daitch,$2.1 B,United States
1532,Cargill,Lucy Stitzer,$2.1 B,United States
1532,Cargill,Sarah MacMillan,$2.1 B,United States
1535,"Coffee, shipping",Prayudh Mahagitsiri,$2.1 B,Thailand
1536,"Mining, commodities",Alex Beard,$2.1 B,United Kingdom
1537,"Real estate, investments",Bahaa Hariri,$2.1 B,Lebanon
1538,Electronics,Cai Huabo,$2.1 B,China
1539,Pharmaceuticals,An Kang,$2.1 B,China
1540,Education,Michael Minhong Yu,$2.1 B,China
1541,Real estate,Irfan Razack,$2.1 B,India
1542,Facebook,Sheryl Sandberg,$2.1 B,United States
1543,Frozen foods,Sam Goi,$2.1 B,Singapore
1544,Sports teams,Jerry Reinsdorf,$2.1 B,United States
1545,Real estate,Rezwan Razack,$2.1 B,India
1546,Education,Zhang Bangxin,$2.1 B,China
1547,H&M,Karl-Johan Persson,$2.1 B,Sweden
1548,Investments,Stephan Schmidheiny,$2.1 B,Switzerland
1549,Information technology,Karin Schick,$2.1 B,Germany
1550,Real estate,Bill Malhotra,$2.1 B,Canada
1551,Real estate,Noaman Razack,$2.1 B,India
1552,Hedge funds,James Dinan,$2.1 B,United States
1553,"Real estate, airport",Alexander Skorobogatko,$2.1 B,Russia
1554,Electrical equipment,Wang Yanqing & family,$2.1 B,China
1555,Cosmetics,Hou Juncheng,$2.1 B,China
1556,Investments,Louise Lindh,$2.1 B,Sweden
1557,"Pulp and paper, diversified",Zakhar Smushkin,$2.1 B,Russia
1558,Payroll software,Steven Sarowitz,$2.1 B,United States
1559,Dental products,Heikki Kyostila,$2.1 B,Finland
1560,Steel,Clayton Zekelman,$2.1 B,Canada
1561,Shipbuilding,Kommer Damen,$2.1 B,Netherlands
1562,Diversified,Fernando Masaveu Herrero,$2.1 B,Spain
1563,Getty Oil,Gordon Getty,$2.1 B,United States
1564,"Banking, credit cards",T. Denny Sanford,$2.1 B,United States
1565,"Banking, insurance",Ion Tiriac,$2.1 B,Romania
1566,"Animal health, investments",Georgi Domuschiev,$2.1 B,Bulgaria
1566,"Animal health, investments",Kiril Domuschiev,$2.1 B,Bulgaria
1568,Tires,Wang Xicheng & family,$2.1 B,China
1569,Biopharmaceuticals,Park Soon-jae,$2.1 B,South Korea
1570,Investments,Thaksin Shinawatra,$2.1 B,Thailand
1571,Real estate,Hui Wing Mau,$2.1 B,Hong Kong
1572,Private equity,David Golub,$2.1 B,United States
1573,Real estate,Jitendra Virwani,$2.1 B,India
1574,Investments,Chen Jinxia,$2.1 B,China
1575,Mining,John Hancock,$2.1 B,Australia
1576,Investments,Thor Bjorgolfsson,$2.1 B,Iceland
1577,Fashion,Sandro Veronesi & family,$2.1 B,Italy
1578,"Loews, New York Giants",Jonathan Tisch,$2.1 B,United States
1579,Biotech,Alice Schwartz,$2.1 B,United States
1580,"Elevators, escalators",Ilkka Herlin,$2.1 B,Finland
1581,Software,Valentin Kipyatkov,$2.1 B,Cyprus
1582,Mining,Ginia Rinehart,$2.1 B,Australia
1583,Chemicals,Hu Rongda & family,$2.1 B,China
1584,Real estate,Adam Kwok,$2.1 B,Hong Kong
1585,Manufacturing,Fiona Geminder,$2.1 B,Australia
1586,Construction,Mehmet Sinan & Family Tara,$2.1 B,Turkey
1587,Investments,Igor Makarov,$2.1 B,Cyprus
1588,Golden State Warriors,Joe Lacob,$2.1 B,United States
1589,Storage facilities,B. Wayne Hughes Jr,$2.1 B,United States
1590,Wedding dresses,Alberto Palatchi,$2.1 B,Spain
1591,Diversified,Hans Sy,$2.1 B,Philippines
1592,"Casinos, hotels",Elaine Wynn,$2.1 B,United States
1593,Cheese,James Leprino,$2.1 B,United States
1594,Software,Fabien Pinckaers,$2.1 B,Belgium
1595,Hotels,Miguel Fluxa Rossello,$2.1 B,Spain
1596,Videogames,Pawel Marchewka,$2.1 B,Poland
1597,Mining,Bianca Rinehart,$2.1 B,Australia
1597,Mining,Hope Welker,$2.1 B,Australia
1599,Electric scooters,Dong Jinggui,$2.1 B,China
1600,Finance,Thomas Wu,$2.1 B,Taiwan
1601,Chemicals,Deepak Mehta,$2.0 B,India
1602,Solar equipment,Gao Jifan & family,$2.0 B,China
1603,Online dating,Andrey Andreev,$2.0 B,United Kingdom
1604,cryptocurrency,Tim Draper,$2.0 B,United States
1605,Supermarkets,Fernando Roig,$2.0 B,Spain
1606,"Real estate, asset management",David Adelman,$2.0 B,United States
1607,Finance,Bennett Rosenthal,$2.0 B,United States
1608,Sears,Edward Lampert,$2.0 B,United States
1609,Diversified,Kim Jun-ki,$2.0 B,South Korea
1610,Biopharmaceuticals,Karin Sartorius-Herbst,$2.0 B,Germany
1611,Investments,Elisabeth Douglas,$2.0 B,Sweden
1612,Security,Michael Ashcroft,$2.0 B,United Kingdom
1613,Technology services,Raj Sardana,$2.0 B,United States
1614,Telecom,Craig McCaw,$2.0 B,United States
1615,"hospitals, health insurance",Candido Pinheiro Koren de Lima & family,$2.0 B,Brazil
1616,"Motorhomes, RVs",Francois Feuillet & family,$2.0 B,France
1617,Hedge funds,Thomas Steyer,$2.0 B,United States
1618,Cell phone distribution,Marcelo Claure,$2.0 B,United States
1619,Real estate,Katsumi Tada,$2.0 B,Japan
1620,H&M,Tom Persson,$2.0 B,Sweden
1621,Chemical,Shen Xiqiang & family,$2.0 B,China
1622,Retail,Gerry Harvey,$2.0 B,Australia
1623,Sports teams,Tom Werner,$2.0 B,United States
1624,"Hotels, investments",Linda Pritzker,$2.0 B,United States
1625,Real estate,Kabir Mulchandani,$2.0 B,India
1626,Software,Safra Catz,$2.0 B,United States
1627,Diversified,Herbert Sy,$2.0 B,Philippines
1628,Damaged cars,A. Jayson Adair,$2.0 B,United States
1629,Tennessee Titans,Amy Adams Strunk,$2.0 B,United States
1630,Semiconductors,Cho Jyh-jer,$2.0 B,Taiwan
1631,Real estate,Yoshiko Mori,$2.0 B,Japan
1632,Dairy & consumer products,Bambang Sutantio,$2.0 B,Indonesia
1633,E-commerce,Ales Zavoral,$2.0 B,Czech Republic
1634,"Engineering, sugar",Dhruv Sawhney,$2.0 B,India
1635,Package delivery,Huijiao Yu,$2.0 B,China
1636,H&M,Charlotte Soderstrom,$2.0 B,Sweden
1637,Electrical equipment,Zhu Xingming,$2.0 B,China
1638,Price comparison website,Simon Nixon,$2.0 B,United Kingdom
1639,Campbell Soup,Charlotte Colket Weber,$2.0 B,United States
1640,"Real estate, private equity",Jack Cockwell,$2.0 B,Canada
1641,Investments,Oren Zeev,$2.0 B,Israel
1642,"Forestry, mining",Roberto Angelini Rossi,$2.0 B,Chile
1643,Real estate,David Lichtenstein,$2.0 B,United States
1644,Retail,Dragos Paval,$2.0 B,Romania
1645,Art collection,Esther Grether,$2.0 B,Switzerland
1646,Software,Eugene Kaspersky,$2.0 B,Russia
1647,Semiconductors,Susan Ocampo & family,$2.0 B,United States
1648,Fashion retail,Mustafa Kucuk,$2.0 B,Turkey
1649,Shipping,Gary Chouest & family,$2.0 B,United States
1650,Restaurants,Shu Ping,$2.0 B,Singapore
1651,Flavorings,Chu Lam Yiu,$2.0 B,Hong Kong
1652,Money management,Clifford Asness,$2.0 B,United States
1653,Business software,Wang Wenjing,$2.0 B,China
1654,Real estate,Zhang Li,$2.0 B,China
1655,Supermarkets,Howard Butt III & family,$2.0 B,United States
1656,"Real estate, airport",Alexander Ponomarenko,$2.0 B,Russia
1657,Medical equipment,Amy Wyss,$2.0 B,United States
1658,Pharmaceuticals,Wang Junmin,$2.0 B,China
1659,Investments,Samuel Chen,$2.0 B,Taiwan
1660,Real estate,Mofatraj Munot,$2.0 B,India
1661,Shoes,Alex Birkenstock,$2.0 B,Germany
1662,Finance,Jeffrey Koo Jr,$2.0 B,Taiwan
1663,Investments,Hamad bin Jassim bin Jaber Al Thani,$2.0 B,Qatar
1664,Motorcycles,Pawan Munjal,$2.0 B,India
1665,Diversified,Hamdi Akin & family,$2.0 B,Turkey
1666,Software,Parker Conrad,$2.0 B,United States
1667,Natural gas,Dan Wilks,$2.0 B,United States
1668,"Steel pipes, diversified",Victor Pinchuk,$2.0 B,Ukraine
1669,Car dealerships,Huang Yi,$2.0 B,Hong Kong
1670,Real estate,David Mindus,$2.0 B,Sweden
1671,Security software,Zhou Hongyi,$2.0 B,China
1672,Real estate,Qi Jinxing,$2.0 B,China
1673,Private equity,Marc Lipschultz,$2.0 B,United States
1674,"Insurance, investments",Hal Jackman,$2.0 B,Canada
1675,Supermarkets,Stephen Butt & family,$2.0 B,United States
1676,Investments,Kie Chie Wong,$2.0 B,Malaysia
1677,Real estate,Larry Connor & family,$2.0 B,United States
1678,Supply chain services,Stephen Orenstein & family,$2.0 B,United States
1679,Pharmaceuticals,M.Satyanarayana Reddy,$2.0 B,India
1680,artificial intelligence,Alexandr Wang,$2.0 B,United States
1681,"Oil, investments",William Koch,$2.0 B,United States
1682,Salsa,Christopher Goldsbury,$2.0 B,United States
1683,"Casinos, banking",William Boyd & family,$1.9 B,United States
1684,"Retail, wholesale",Sergei Katsiev,$1.9 B,Russia
1685,Software,James Scapa,$1.9 B,United States
1686,Finance,David Kaplan,$1.9 B,United States
1687,Real estate,John Goff,$1.9 B,United States
1688,Beverages,Ni Yongpei & family,$1.9 B,China
1689,Electronics,Zhao Lixin,$1.9 B,China
1690,Diversified,Dominika Kulczyk,$1.9 B,Poland
1691,Natural gas,Farris Wilks,$1.9 B,United States
1692,E-cigarettes,Riaz Valani,$1.9 B,United States
1693,Car dealerships,Terry Taylor,$1.9 B,United States
1694,Financial technology,David Zalik,$1.9 B,United States
1695,Sports team,Leslie Alexander,$1.9 B,United States
1696,Convinience stores,Richard Fortin,$1.9 B,Canada
1697,Healthcare,Devi Shetty,$1.9 B,India
1698,Pharmaceuticals,Phillip Frost,$1.9 B,United States
1699,Online media,Todd Wagner,$1.9 B,United States
1700,Twitter,Evan Williams,$1.9 B,United States
1701,Chemicals,Vinod Saraf,$1.9 B,India
1702,Luxury goods,Nicola Bulgari,$1.9 B,Italy
1703,Healthcare,John Abele,$1.9 B,United States
1704,Airlines,Vladislav Filev & family,$1.9 B,Russia
1705,Construction,Jorge Mas,$1.9 B,United States
1706,Software services,S.D. Shibulal,$1.9 B,India
1707,Pharmaceuticals,Girdhari Lal Bawri,$1.9 B,India
1708,Wine,Wu Shaoxun,$1.9 B,China
1709,Machine tools,Peter Leibinger,$1.9 B,Germany
1709,Machine tools,Regine Leibinger,$1.9 B,Germany
1709,Manufacturing,Nicola Leibinger-Kammueller,$1.9 B,Germany
1712,"Food, beverages",Wei Ing-Chou,$1.9 B,Taiwan
1713,Media,Luiz Frias,$1.9 B,Brazil
1714,Investments,Peter Sondakh,$1.9 B,Indonesia
1715,"Elevators, escalators",Ilona Herlin,$1.9 B,Finland
1716,Health IT,Keith Dunleavy & family,$1.9 B,United States
1717,Supermarkets,Ilson Mateus & family,$1.9 B,Brazil
1718,"Precious metals, real estate",Gavril Yushvaev & family,$1.9 B,Russia
1719,Diversified,Harley Sy,$1.9 B,Philippines
1720,Finance,Michael Arougheti,$1.9 B,United States
1721,Financial services,William Foley II,$1.9 B,United States
1722,Software,Patrick Hanrahan,$1.9 B,United States
1723,Media,Jose Roberto Marinho,$1.9 B,Brazil
1724,Investments,Oei Hong Leong,$1.9 B,Singapore
1725,Media,Joao Roberto Marinho,$1.9 B,Brazil
1726,"Food, beverages",Wei Ying-Chiao,$1.9 B,Taiwan
1726,"Food, beverages",Wei Yin-Chun,$1.9 B,Taiwan
1726,"Food, beverages",Wei Yin-Heng,$1.9 B,Taiwan
1729,Manufacturing,Qiu Wensheng,$1.9 B,China
1730,Beer distribution,Duke Reyes,$1.9 B,United States
1731,E-commerce,Mu Rongjun,$1.9 B,China
1732,"Banking, investments",Roberto Hernandez Ramirez,$1.9 B,Mexico
1733,Hedge funds,Marc Lasry,$1.9 B,United States
1734,Media,Roberto Irineu Marinho,$1.9 B,Brazil
1735,"Consumer products, banking",Ho Hung Anh,$1.9 B,Vietnam
1736,broadcasting,Edir Macedo & family,$1.9 B,Brazil
1737,Healthcare services,Alan Miller & family,$1.9 B,United States
1738,"TV, movie production",Wang Changtian,$1.9 B,China
1739,Leveraged buyouts,Ronald Perelman,$1.9 B,United States
1740,Paint,Hong Jie,$1.9 B,China
1741,Home furnishings,Will Adderley,$1.9 B,United Kingdom
1742,Money management,Mario Gabelli,$1.9 B,United States
1743,Software,Alex Shevchenko,$1.9 B,Canada
1743,Software,Max Lytvyn,$1.9 B,Canada
1745,Electronics components,Zhang Wanzhen,$1.9 B,China
1746,Electronics,Lin Xiucheng & family,$1.9 B,China
1747,Glass,Yin Yee Lee,$1.9 B,China
1748,Cables,Anil Gupta,$1.9 B,India
1749,Logistics,Chow Shing Yuk,$1.9 B,Hong Kong
1750,Motorcycles,Suman Munjal,$1.9 B,India
1751,Pharmaceuticals,Banwari Lal Bawri,$1.9 B,India
1752,Pharmaceuticals,Rajendra Agarwal,$1.9 B,India
1753,Oil refinery,Massimo Moratti,$1.9 B,Italy
1754,Medical devices,Weng Xianding,$1.9 B,China
1755,Medical products,James Leininger,$1.9 B,United States
1756,Motorcycles,Renu Munjal,$1.8 B,India
1757,Chemicals,Xu Jinfu & family,$1.8 B,China
1758,Fashion retail,Sefik Yilmaz Dizdar,$1.8 B,Turkey
1759,Venture capital investing,Marc Andreessen,$1.8 B,United States
1760,Investment banking,Herbert Allen Jr & family,$1.8 B,United States
1761,Coal,Dmitry Nikolaev,$1.8 B,Russia
1762,Building materials,Wong Luen Hei,$1.8 B,China
1763,Video games,Kagemasa Kozuki,$1.8 B,Japan
1764,Cruises,Manfredi Lefebvre d'Ovidio & family,$1.8 B,Italy
1765,Asset management,Conni Jonsson,$1.8 B,Sweden
1766,Comcast,Brian Roberts,$1.8 B,United States
1767,Arca Continental,Cynthia Helena Grossman Fleishman,$1.8 B,Mexico
1768,"Real estate, electronics",Richard Chang,$1.8 B,Taiwan
1769,Real estate finance,Jay Hennick,$1.8 B,Canada
1770,Diversified,Nihat Ozdemir,$1.8 B,Turkey
1771,Diversified,Teresita Sy-Coson,$1.8 B,Philippines
1772,Budget airline,Wang Zhenghua,$1.8 B,China
1773,Batteries,Wu Kai,$1.8 B,China
1774,Diversified,Stefan Olsson,$1.8 B,Sweden
1775,Pharmaceuticals,Dong Wei,$1.8 B,China
1776,Cosmetics,Suh Kyung-bae,$1.8 B,South Korea
1777,"Telecommunication, sports",Irving Grousbeck & family,$1.8 B,United States
1778,Investments,Peter Lim,$1.8 B,Singapore
1779,Banking,Alfredo Egydio Arruda Villela Filho,$1.8 B,Brazil
1780,Edible oil,Sun Mengquan & family,$1.8 B,China
1781,Satellite TV,Charles Ergen,$1.8 B,United States
1782,Diversified,Binod Chaudhary,$1.8 B,Nepal
1783,Pharmaceuticals,Mario Germano Giuliani,$1.8 B,Switzerland
1784,Estee Lauder,William Lauder,$1.8 B,United States
1785,"Banking, shipping",Marianna Latsis & family,$1.8 B,Greece
1786,Construction,Huang Zhenda & family,$1.8 B,China
1787,Diversified,Sezai Bacaksiz,$1.8 B,Turkey
1788,Real estate,Yan Zhi,$1.8 B,China
1789,Consumer goods,Christoph Henkel,$1.8 B,Germany
1790,retail,Vladimir Fartushnyak,$1.8 B,Russia
1791,Candy,Maike Oberwelland-Height,$1.8 B,Germany
1792,Cables & wires,Girdhari Jaisinghani,$1.8 B,India
1793,Pearlescent pigments,Xie Bingkun & family,$1.8 B,China
1794,Retail,Robert Miller,$1.8 B,United Kingdom
1795,Hedge funds,Brian Higgins,$1.8 B,United States
1795,Hedge funds,O. Francis Biondi,$1.8 B,United States
1797,"Finance, development",Sergei Sudarikov,$1.8 B,Russia
1798,Financial services,Michael Heine,$1.8 B,Australia
1799,Nutritional supplements,Liang Yunchao,$1.8 B,China
1800,Batteries,Zhao Fenggang,$1.8 B,China
1801,Finance,Mark Coombs,$1.8 B,United Kingdom
1802,Telecom,Strive Masiyiwa,$1.8 B,Zimbabwe
1803,"Healthcare, Investments",Wichai Thongtang,$1.8 B,Thailand
1804,Drugstores,Masateru Uno & family,$1.8 B,Japan
1805,mobile games,Andrew Karam,$1.8 B,United States
1806,Diversified,Andrew Tan,$1.8 B,Philippines
1807,Shipping,Andreas Martinos & family,$1.8 B,Greece
1808,Financial services,Raamdeo Agrawal,$1.8 B,India
1809,Sports apparel,Lai Shixian,$1.8 B,China
1810,"Fashion retail, investments",Sabrina Benetton,$1.8 B,Italy
1811,Diversified,Phongthep Chiaravanont,$1.8 B,Thailand
1812,Pharmaceuticals,Zhao Tao,$1.8 B,Singapore
1813,Bloomberg LP,Duncan MacMillan,$1.8 B,United States
1814,Solar inverters,Wang Junshi & family,$1.8 B,China
1815,"Banking, oil",Zadik Bino & family,$1.8 B,Israel
1816,Diversified,Suhail Bahwan,$1.8 B,Oman
1817,Entertainment,Bang Si-hyuk,$1.8 B,South Korea
1818,Sports apparel,Wang Wenmo,$1.8 B,China
1819,Chemicals,Pavan Jain,$1.8 B,India
1820,Fintech,Adriaan Mol,$1.8 B,Netherlands
1821,"Nascar, racing",James France,$1.8 B,United States
1822,Loews,Wilma Tisch,$1.8 B,United States
1823,Diversified,Rubén Coppel Luken,$1.8 B,Mexico
1824,"Airports, real estate",Terry Snow,$1.8 B,Australia
1825,Investments,Marek Dospiva,$1.8 B,Czech Republic
1826,TV programs,John de Mol,$1.8 B,Netherlands
1827,Financial services,Motilal Oswal,$1.8 B,India
1828,Automotive technology,Amnon Shashua,$1.8 B,Israel
1829,Diversified,Mohammed Dewji,$1.8 B,Tanzania
1830,Medical patents,Gary Michelson,$1.8 B,United States
1831,Technology,Hu Yangzhong,$1.8 B,China
1832,Diversified,Somsri Lamsam,$1.8 B,Thailand
1833,Appliances,Ulrike Meister,$1.8 B,Germany
1834,Mobile games,Ling Tang,$1.8 B,Canada
1835,Manufacturing,Yeh Kuo-I,$1.8 B,Taiwan
1836,Investments,Jaroslav Hascak & family,$1.8 B,Slovakia
1837,Mobile gaming,Liu Wei,$1.8 B,China
1838,Telecom,David Teoh,$1.8 B,Australia
1839,Pharmaceuticals,Ke Zunhong & family,$1.8 B,China
1840,Biotech,Timothy Springer,$1.8 B,United States
1841,Real estate,Lesley Bamberger,$1.8 B,Netherlands
1842,Auto parts,Jiang Yintai & family,$1.8 B,China
1843,Electrical appliances,Kochouseph Chittilappilly,$1.8 B,India
1844,food delivery service,Tony Xu,$1.8 B,United States
1845,Gap,Robert Fisher,$1.8 B,United States
1846,Diversified,Manas Chiaravanond,$1.8 B,Thailand
1847,Private equity,Michael Rees,$1.8 B,United States
1848,Kitchen appliances,Franziska Wuerbser,$1.8 B,Germany
1849,Appliances,Gabriella Meister,$1.8 B,Germany
1850,Venture capital,Jim Breyer,$1.8 B,United States
1851,Art,Ezra Nahmad,$1.8 B,Monaco
1852,Pharmaceuticals,Chirayu Amin,$1.7 B,India
1853,Pinterest,Paul Sciarra,$1.7 B,United States
1854,Pharmaceuticals,Satish Reddy,$1.7 B,India
1855,Steel,Alan Zekelman,$1.7 B,Canada
1856,Energy drinks,Sathien Sathientham,$1.7 B,Thailand
1857,Diversified,Prathip Chiravanond,$1.7 B,Thailand
1858,"Shapewear, skincare",Kim Kardashian,$1.7 B,United States
1859,Waste disposal,Xiang Guangming & family,$1.7 B,China
1860,consumer goods,Radhe Shyam Agarwal,$1.7 B,India
1861,Urban Outfitters,Richard Hayne,$1.7 B,United States
1862,"Real estate, gambling",Zbigniew Juroszek & family,$1.7 B,Poland
1863,rolling papers,Don Levin,$1.7 B,United States
1864,Cosmetics,Lyu Yixiong,$1.7 B,China
1865,Footwear,Wang Chou-hsiong,$1.7 B,Taiwan
1866,"Textiles, paper",Rajinder Gupta,$1.7 B,India
1867,Optical components,Scott Lin,$1.7 B,Taiwan
1868,Transportation,Jerry Moyes & family,$1.7 B,United States
1869,Chemicals,Zhang Ning,$1.7 B,Canada
1870,Movies,Manoj Punjabi,$1.7 B,Indonesia
1871,Asset management,Gregg Hymowitz,$1.7 B,United States
1872,"home building, banking",Rubens Menin Teixeira de Souza,$1.7 B,Brazil
1873,Payment processing,Jared Isaacman,$1.7 B,United States
1874,Insurance,George Joseph,$1.7 B,United States
1875,"Pharmaceuticals, food",Shyam Bhartia,$1.7 B,India
1876,Real estate,Thomas Kwok,$1.7 B,Hong Kong
1877,Medical devices,Dong Fan,$1.7 B,China
1878,Diversified,Hari Bhartia,$1.7 B,India
1879,Chemicals,Lee Dong-chae,$1.7 B,South Korea
1880,"Insurance, investments",V. Prem Watsa,$1.7 B,Canada
1881,Steel,Giovanni Arvedi,$1.7 B,Italy
1882,Apparel,Li Rucheng,$1.7 B,China
1883,"Commodities, investments",Gary Fegel,$1.7 B,Switzerland
1884,Data centers,Otto Toto Sugiri,$1.7 B,Indonesia
1885,Bakeries,Louis Le Duff,$1.7 B,France
1886,Electronics,Ramesh Kunhikannan,$1.7 B,India
1887,Retail stores,Philippe Ginestet & family,$1.7 B,France
1888,Media,Pierre Karl Péladeau,$1.7 B,Canada
1889,Medical devices,David Paul,$1.7 B,United States
1890,Estee Lauder,Aerin Lauder,$1.7 B,United States
1891,Technology,Chang Jing,$1.7 B,China
1892,"Telecom, investments",Vladimir Yevtushenkov,$1.7 B,Russia
1893,Textiles,Rameshchandra Jain,$1.7 B,India
1894,Retail,Sergey Lomakin,$1.7 B,Russia
1895,Fast fashion,Vladimir Melnikov,$1.7 B,Russia
1896,Real estate,Wang Chaobin,$1.7 B,China
1897,LG,Koo Kwang-mo,$1.7 B,South Korea
1898,"Hotels, investments",Matthew Pritzker,$1.7 B,United States
1899,Appliances,Ni Zugen,$1.7 B,China
1900,Restaurants,Li Haiyan,$1.7 B,China
1901,Gap,William Fisher,$1.7 B,United States
1902,Auto parts,Fritz Draexlmaier,$1.7 B,Germany
1903,financial services,Guilherme Benchimol,$1.7 B,Brazil
1904,Chemicals,Meng Qingshan & family,$1.7 B,China
1905,Pet food,Torsten Toeller,$1.7 B,Germany
1906,Diversified,José Coppel Luken,$1.7 B,Mexico
1906,Diversified,Alberto Coppel Luken,$1.7 B,Mexico
1908,Drones,Lu Di,$1.7 B,China
1909,Solar,Ron Corio,$1.7 B,United States
1909,Education,Peter Sperling,$1.7 B,United States
1911,Diversified,Harald Link,$1.7 B,Thailand
1912,"Transport, logistics",Norbert Dentressangle & family,$1.7 B,France
